Order_ID,Delivery_Experience_Rating,Issue_Reported
fa855d56,2,Damaged Package
a2fc654d,3,None
eb64f2a9,5,Late Delivery
3ab0fb50,1,None
8b7ff1d3,3,None
6552e37c,5,Damaged Package
14e5d698,3,Late Delivery
5b6650fb,3,Late Delivery
776e8b74,5,None
ebfc7a1e,3,None
fe07300d,2,None
d72882f7,1,Late Delivery
1998e05a,2,Late Delivery
be7039af,2,None
aec484d8,5,None
856dcd49,5,Late Delivery
e60487d8,5,Damaged Package
1efb8475,3,None
bbf77ac2,3,None
feda259c,1,Late Delivery
3579f330,3,None
89af711e,1,Damaged Package
2bd64aac,2,Damaged Package
96af6e83,1,Late Delivery
82f1fe5b,1,None
b075c683,5,Wrong Address
91288f74,3,Late Delivery
92a141a8,4,Late Delivery
d574b2f0,4,Damaged Package
a3cbe9c2,5,None
423c12f4,2,None
c8adcb12,2,None
81abda86,2,None
aaa1f0e3,1,None
b8b88a99,3,Late Delivery
2663c264,2,None
6883310b,4,Late Delivery
535ea004,1,None
cf75521b,2,Damaged Package
a53c54c5,2,None
d96f4d14,3,Late Delivery
f809154a,3,Late Delivery
28e2ddc7,1,None
b7d693f6,4,Damaged Package
24be1d43,5,None
c62d4a31,4,None
40cb5ef9,3,Late Delivery
50b20f12,3,None
c68e6304,5,Late Delivery
857e6393,4,None
46ee4f97,4,None
31362206,5,Late Delivery
b79362fe,3,None
04850c7b,1,None
39f3ca98,4,None
177f268c,2,None
efba1c11,4,None
a0fe4df9,4,Damaged Package
144ebc65,4,Late Delivery
e8dbee49,3,None
06548d7c,2,None
75c3b392,4,None
b0946b29,1,Late Delivery
64df4e91,2,Damaged Package
99a2c6ef,5,Wrong Address
3d4aa68c,1,Late Delivery
b475f94b,5,None
e52f6c48,4,None
1fe19a56,3,None
40aeb02a,4,None
25f0a807,4,None
d10fdd35,5,None
16c58fb2,4,Wrong Address
ead6af2f,1,Late Delivery
30ffe44a,3,None
f8bcf255,5,None
4489de38,2,None
928dd0f0,4,None
3bcf2118,5,None
270a63ce,4,None
486b051d,4,None
b70a85ff,5,None
9c1527d6,1,None
f046c07c,2,None
4359c483,4,None
17b21a92,1,None
723ebfd5,4,Late Delivery
816e57f2,4,None
04c6306a,1,Late Delivery
24d7333d,4,Late Delivery
c951128a,2,None
91289328,5,None
dab53b3b,1,Late Delivery
b816529b,3,Late Delivery
d98034b1,4,None
00bb02a4,5,Wrong Address
16ff76fc,2,Damaged Package
dec48b79,2,Damaged Package
db33c26e,3,None
454ffe9d,2,Damaged Package
b2574092,5,Late Delivery
b8648943,3,None
6a62a9cb,1,Late Delivery
70742774,3,None
24eff20e,1,None
94e283c6,2,Damaged Package
501e1d48,5,Damaged Package
9006372c,4,Damaged Package
f9c2e929,3,Damaged Package
9737937f,2,None
a76d16fe,5,Late Delivery
51b13c65,4,Damaged Package
921aaab4,3,None
ed78d5a0,5,Late Delivery
5c4917ad,2,None
92058012,3,Wrong Address
1b7834ad,3,Late Delivery
911e5cbe,1,None
0f01dc85,1,Late Delivery
7c4a14bc,3,Late Delivery
0d860da7,5,None
7d7e72fb,2,None
2352e61d,4,None
f6fd4ad0,1,None
bae45615,2,Damaged Package
6af58bd5,3,None
ae2b5df7,2,Late Delivery
39f5a895,2,None
494a98af,2,None
6efb094e,3,None
597ab58d,1,None
61dda2cd,4,None
4af64340,5,Late Delivery
89c2eb46,1,Damaged Package
0ed45922,4,Late Delivery
bf373a0e,3,Late Delivery
86180dae,4,None
7afcff7c,3,None
eac9fa8b,4,None
f6ae5ce3,1,None
e66e745e,3,None
9e50650f,2,None
06b7116d,3,Late Delivery
85c74624,3,Late Delivery
ed26f8e2,4,Wrong Address
5951a18a,3,Damaged Package
de19bdf1,4,Wrong Address
79d7ba9c,1,None
f9edb1a2,3,None
b624986d,2,None
354810a5,2,Wrong Address
58f7b20d,1,None
d673d3f3,2,None
09f214e5,4,None
528d4e45,3,None
f8b67b6d,5,Late Delivery
4a87348e,3,Late Delivery
85ba0005,3,Late Delivery
95044a2f,5,Late Delivery
71f888aa,2,None
2ee67524,2,None
34dc3a82,3,Late Delivery
935ae608,2,None
ffad7f01,4,None
843a80b7,4,Damaged Package
2b2b3f48,5,Late Delivery
3f1becae,3,None
4040f9cc,4,Late Delivery
43ca98c3,1,None
3711c1ed,2,None
65a3d2fe,3,Late Delivery
21b415fc,4,Late Delivery
92184c2a,5,None
cd1acc91,4,Damaged Package
eb47d555,1,None
f63c013d,4,None
4b10a6ec,3,None
c495c220,5,None
56c5ef7c,5,None
002225ee,1,None
6f89384c,3,None
40b03ad6,1,Late Delivery
da0a666a,1,None
cd9976d3,1,None
7914ae4a,4,Late Delivery
79784df2,2,None
168991dc,4,None
b5232a83,3,None
1b57cc5f,1,None
ae0c6afd,1,Late Delivery
15ddf740,2,None
b6c450c1,5,None
b07017d6,1,None
8ee31034,4,None
ca5b1df0,1,None
8b6f3bdc,3,None
61fadb6e,2,Late Delivery
ee1699f5,5,Late Delivery
bc2af4ca,3,Late Delivery
e8f43449,4,Late Delivery
31dc05a6,3,Late Delivery
60b236a3,1,None
b9cd4779,2,None
8e98ddfc,1,None
a2b39fdc,2,None
d27ec7ed,4,Wrong Address
b792efb1,3,Late Delivery
4f1a49d2,2,None
439da0da,3,None
79656881,2,Late Delivery
70491bee,1,None
00e8dec1,2,None
5f45a3bd,2,None
7d51f308,5,None
a7c1f9bb,4,Damaged Package
9e566c53,1,None
be0041c0,1,Late Delivery
4535a667,3,None
159f62ce,2,Late Delivery
4764ed0a,2,None
3e67dac8,2,Late Delivery
a9fe37be,1,Late Delivery
4c5d2ae9,5,None
956682ae,3,None
2cdeddc5,2,Wrong Address
af6744b0,5,None
4e3f9048,4,Late Delivery
f0e2dd33,1,Late Delivery
e365af34,4,None
ef89c467,1,Late Delivery
a998fb61,3,None
5a625d89,4,None
b4f6998b,3,Late Delivery
6e2c0a82,3,Damaged Package
9c965a35,3,None
c14531ec,4,Damaged Package
ec436d15,4,None
7ca7e251,4,Late Delivery
9684c20f,2,None
21f5127f,3,None
ab77f530,2,None
32480211,1,None
deb39527,4,None
e537f4fa,5,Damaged Package
878968f6,1,Damaged Package
587ecc52,3,None
b1bae87c,3,None
34678cab,2,None
ccd1ce07,4,Damaged Package
7125daeb,4,None
2c2e6178,1,None
ee26529e,1,Late Delivery
2099c242,1,None
68f9c1d4,5,None
e7fc77d2,5,None
074a1c96,3,Wrong Address
9a5e5f74,3,Damaged Package
0238fc77,3,Damaged Package
dd15669e,4,None
811d8e90,3,Wrong Address
c3cbd04a,2,Late Delivery
38eb301c,1,None
f4663120,4,Damaged Package
d6657685,5,Late Delivery
884bb02f,1,Late Delivery
cbb895c6,3,Late Delivery
35febd52,5,Late Delivery
94f5133e,5,Damaged Package
8a268156,5,None
e16b56df,1,Wrong Address
33171520,4,Damaged Package
f24de2e9,1,None
9ee2aabe,2,None
3979f88d,3,None
1569880b,4,Late Delivery
ff5db81d,4,Late Delivery
f9cd4335,3,None
e31e5b0c,2,None
1d4e5b49,5,Wrong Address
dd2b48bc,3,Late Delivery
6460807d,5,None
8f114b53,3,None
73a6ae90,1,Damaged Package
af2a5fa0,2,None
95974e46,2,None
a2a63a31,3,Late Delivery
4f4478d1,2,None
349ac73f,5,None
4747b5fb,2,Wrong Address
c8978e0a,2,Late Delivery
d2b933ae,2,None
8a27f8d3,4,None
e60ad1d0,3,Late Delivery
f509c5ad,1,None
c95dd3d2,1,Late Delivery
3f623caa,4,None
1f41cc5f,4,Late Delivery
398e7bf2,1,Late Delivery
4f9f4820,5,Late Delivery
0f59c41e,1,Damaged Package
c09b8e14,1,None
85121d0b,3,None
16a6dbcc,1,Damaged Package
400ae105,1,None
211324ba,2,None
d5885f0c,4,None
69110be5,1,Damaged Package
ed716128,1,Damaged Package
865ffea9,5,Late Delivery
b615b193,1,Wrong Address
70c07a59,3,Late Delivery
768c6fc3,5,None
c3d10197,1,None
4966280d,3,None
58e14a25,4,Late Delivery
0352b51f,1,None
f3eb3ab3,4,None
58050b35,1,Wrong Address
f2ee8dfb,5,None
b78f9b0b,5,None
4677ac69,3,Late Delivery
35df2cce,2,None
f4009fb9,3,Late Delivery
c8975f99,1,None
09d8d7a8,4,Late Delivery
f27a7325,4,None
198bc289,1,None
4c3aac40,2,None
b1ad8946,2,None
b5bb4ef7,2,None
7ccbdd31,1,None
0a4fdd36,5,Late Delivery
f6a30405,5,None
b22c535a,1,Late Delivery
80bc30a5,5,Damaged Package
07ce5ea4,2,None
50e1a49b,5,None
c6514df7,1,None
219fede1,5,Late Delivery
d0993131,5,Wrong Address
2c07cbcb,5,Late Delivery
b128384c,5,None
ec471525,1,Late Delivery
746229a3,3,Late Delivery
01590ac4,5,None
404894ae,3,None
e9974b5e,1,Late Delivery
ccf2acb2,4,Late Delivery
611dae58,3,Late Delivery
f9d3aeaa,1,Late Delivery
8b5c4983,4,Damaged Package
eef843c5,5,Late Delivery
3616bf50,1,None
130bf252,2,Late Delivery
5836b1b0,4,None
8ffbef01,2,None
3c3a50d5,5,Wrong Address
3074a888,5,Damaged Package
a869afdd,3,Damaged Package
f9cb7728,5,None
18c2d8a7,3,Late Delivery
6757c4d5,4,None
7ba77083,2,None
115a7ffb,4,None
da72b6e2,2,None
aa4f3eff,1,None
ab627c49,4,Wrong Address
d2c55788,1,None
9c759845,2,None
d2963bb6,3,Late Delivery
290717f5,4,Damaged Package
5a98d79d,4,None
3779b2cc,3,None
d65e2b62,3,None
7078dace,5,Late Delivery
7a03838d,5,None
b4d8186d,2,Late Delivery
ee812101,4,None
76193305,3,Late Delivery
f62909d9,3,Late Delivery
7e578aa0,1,None
e2d293a0,5,None
27847c7d,1,Late Delivery
d1b6ebcd,3,Damaged Package
a18da14f,4,None
b86ba243,4,None
c52d1c30,1,None
aa2797b3,5,None
eb641999,2,Damaged Package
28ee4aee,4,Late Delivery
2a3ba552,2,None
ae4f717c,5,Damaged Package
078e099f,1,None
1e4552e9,5,None
c56616aa,3,None
c5065cc2,5,None
53de3062,1,None
11b7a732,1,None
8ac048c8,5,Late Delivery
85915248,1,None
f5f6faae,3,None
950ac370,2,Late Delivery
57d34760,5,Late Delivery
cdaf1e7a,1,None
5cc7026c,2,None
a55f4beb,3,None
b05effc9,5,None
1d3f0536,1,None
445537d9,2,None
3a572bcc,3,None
b38e0e3e,4,Late Delivery
66add838,1,None
2bf279ce,3,Late Delivery
83599715,2,None
71c88701,5,None
9eff67d5,2,Late Delivery
1edb21c3,5,None
3ebf647f,3,None
be34a6f4,3,Wrong Address
27c301c3,2,Damaged Package
bd026469,2,Late Delivery
5a6bd18d,5,None
71234b44,1,None
fb5e60f6,2,None
dd78d5e9,1,None
0ddc41c6,1,None
b1f0df7f,1,Late Delivery
0090645a,3,Damaged Package
0961c040,3,Late Delivery
048ef876,1,Damaged Package
3086f53e,1,None
03103042,3,Late Delivery
50829327,5,Wrong Address
f411a5d8,4,Late Delivery
6fc54cf1,2,None
22da6ea9,1,Damaged Package
46ce44ae,3,Late Delivery
6d2667a9,1,None
c95eb947,1,None
04d6a2d7,1,None
1bb90cd0,1,Late Delivery
082fbf7c,5,None
db4591ba,2,None
16c0932f,2,Wrong Address
9aa5b017,3,Damaged Package
36cc698e,5,Late Delivery
408ad52d,5,Late Delivery
e4e225cc,2,Late Delivery
b66f2cee,3,Late Delivery
4316ee56,5,Damaged Package
e76d4769,3,Late Delivery
b80f5621,2,None
f20e8e10,1,None
a038c9c2,5,Late Delivery
87011a7e,3,Late Delivery
ba026673,1,Late Delivery
0bcbba9d,2,Late Delivery
e7961ce4,4,None
88015c99,5,None
44b20208,5,None
ac5e8a2a,3,Wrong Address
e8ee8345,2,Late Delivery
3b6691ee,2,None
5d791ee5,5,None
69b956bf,5,None
7e3a91a2,3,None
d5572d82,3,None
580edeba,4,Wrong Address
d07ef37e,1,Damaged Package
905d333d,3,None
c0dd6f12,1,None
916327e3,5,Damaged Package
b945376d,4,Late Delivery
5799d855,4,Late Delivery
91522ebc,4,Late Delivery
c268d1ac,2,None
d5ec7260,5,Wrong Address
c2e4ae01,2,Late Delivery
846715cc,2,Late Delivery
c181a8ec,4,None
14644fe9,2,Wrong Address
4bd1efde,5,None
2eb7d987,5,Wrong Address
11103019,2,Damaged Package
ea2d311c,5,Damaged Package
4b984589,1,Late Delivery
d29d4531,2,Late Delivery
dbeb6a55,4,Wrong Address
dffc7f35,4,Wrong Address
908d2508,5,Late Delivery
e8ade24d,5,None
feb18c17,4,None
222f0182,1,Damaged Package
a318a698,4,Late Delivery
d42df1a8,2,None
9f4a6f8b,4,None
586a907a,3,None
05e56be7,1,Damaged Package
735a3098,1,Late Delivery
4efc9dba,4,None
6972ac13,3,Late Delivery
59e66d21,2,Damaged Package
dc70acd6,4,None
c2549b77,2,None
37cc1bd1,3,None
c27e0eb8,4,Late Delivery
8630527d,4,Wrong Address
94e576f6,2,None
744c2128,4,None
e14353f2,3,None
3a82c276,4,Late Delivery
2272bee4,5,Damaged Package
69fb787f,3,None
e72c2a5c,1,Late Delivery
eec66f69,2,Damaged Package
bfc47991,3,None
c2eefcb1,1,Late Delivery
699cab75,1,None
2b682304,3,None
f2ce94aa,1,None
275d9854,1,Late Delivery
a539698e,5,None
fc90bf36,4,None
aa7d7a52,5,None
c6a4f14f,4,Late Delivery
70ffd718,1,Damaged Package
712c60cc,4,None
d3cf6eb9,5,Late Delivery
4bd0c760,2,None
ed40fdb2,2,None
f7e47f4d,4,None
effee494,2,None
f9c7ee34,3,None
7334d029,2,None
594a5c9c,4,Damaged Package
0dc51c8c,1,None
bb84c791,5,None
00292fe8,2,None
c804b3dc,4,Late Delivery
bab4789e,5,None
0630f8de,3,Damaged Package
642f22ab,1,None
0e9ed0ff,5,Late Delivery
d83be4fa,5,None
778d9e4f,4,None
5c4c5936,3,Late Delivery
ed10d081,2,None
62eaeac3,3,None
0bfdc361,1,None
e5004618,2,Wrong Address
58716557,3,None
bbcffcfb,1,None
d154127f,5,Late Delivery
2cb12751,5,Late Delivery
e66950a3,5,Late Delivery
282114e0,5,Late Delivery
7a57dbe1,2,Late Delivery
d2048d42,5,None
23f933b6,2,Damaged Package
72b5e00c,2,None
8f560c4e,3,None
8767fad7,5,None
03ec9802,4,None
2917d1e3,5,None
0b48c376,4,Late Delivery
03675848,5,None
6a3683ed,2,Damaged Package
7dcce189,5,Late Delivery
9dfbf347,5,None
16783486,5,None
7aaa59ad,5,None
fe1ed58b,3,None
8f3c4d77,3,Wrong Address
17765e49,2,None
10fe8da0,2,Late Delivery
dcb1e277,4,Damaged Package
bc224cdc,2,None
55bf228d,3,Late Delivery
cd805df2,2,Late Delivery
c98de02c,4,Late Delivery
cac59e4e,4,None
37b9dd3b,3,Wrong Address
47aff21d,2,None
011895d4,4,Late Delivery
e6678a13,2,None
a4161600,2,Damaged Package
9c344927,3,None
b8f28f79,3,Late Delivery
9aba1713,2,Damaged Package
86ad6bca,5,None
5fdb2905,5,None
c17b5272,1,None
c70a073f,1,None
4423f929,1,None
0cf06313,3,None
600da3ff,2,None
bda1f764,4,Late Delivery
c6e8dbc0,2,None
79eaa79d,2,Damaged Package
2928085d,1,Damaged Package
a5ae445c,2,Late Delivery
8024268e,1,Damaged Package
39bb25a4,2,Damaged Package
698894fd,4,None
1d0114f9,5,Wrong Address
d96b7853,5,Wrong Address
0d130dc4,3,None
4244f345,4,None
d0af7ca6,2,None
895b8eef,4,Late Delivery
4adce2cf,2,Late Delivery
391e3ceb,4,Damaged Package
2e51ed58,4,Late Delivery
2bcc4b18,5,None
38c4629a,4,None
83fb1506,3,None
f25bf893,2,None
fc05ddcf,1,Damaged Package
28eb2a25,4,Late Delivery
c5600202,1,Damaged Package
effc16aa,5,Late Delivery
0d9616d4,1,None
5140d690,3,None
84e66623,3,None
620f74f5,5,None
ee3a5c59,3,None
7a7d3f83,2,None
c9e1a3a1,3,None
32ae99fd,4,None
ce2215ec,3,None
b9dfa3ed,2,None
069ee96a,5,None
086439c9,3,None
d82579aa,2,Late Delivery
267a5a2a,4,Wrong Address
fd8d0068,1,None
a12315a2,1,None
0cbffcd6,5,Late Delivery
714d3264,5,None
3523dbf4,1,None
0e5af885,1,Late Delivery
8e2bd9fc,5,None
869bb406,1,None
fea751d1,3,None
c35cfc9b,2,None
dbff504e,5,None
20654816,2,None
069777a5,4,Late Delivery
dde89137,4,None
5c304d2e,3,None
ce621981,4,None
a9ed3ea3,5,None
30d481e4,3,None
bae3952b,3,None
0e98e825,5,Late Delivery
6b77f3e5,1,None
bf8c040d,2,None
addc324d,5,None
6fa87344,1,Wrong Address
e70641bf,1,None
faabba23,4,Damaged Package
f9d057ea,3,None
3b8c673f,3,Late Delivery
c8025cc7,4,None
db1a7767,4,None
19394d20,3,Late Delivery
a2204325,5,None
192b75c4,5,None
fb823b53,5,None
b4b32efe,5,None
489ac780,4,None
e74ee75e,2,None
462f0e4c,2,Wrong Address
f0e19a6e,3,None
2ac3d73b,2,Late Delivery
4d964aee,5,Late Delivery
7237ebd2,4,Wrong Address
5dda23cf,5,None
1b77242c,1,Late Delivery
def7a2e7,4,None
bd6cf234,1,Late Delivery
39ab34dd,1,Late Delivery
7ca29d9a,3,None
a64d918e,1,None
e88a671f,2,None
afecb1af,2,None
d7e07a90,1,None
267e72ee,3,None
4ee76d88,1,Late Delivery
dca4dbc5,4,None
d249fa6b,4,None
e7c8e1fd,4,Late Delivery
765c657e,4,None
17ee9f4c,1,Damaged Package
6b1847fe,5,None
82111c08,5,None
5609e10a,4,None
1209722d,3,None
3cc10578,3,None
dcbfdf05,1,Late Delivery
aff55081,5,Damaged Package
98e6a09d,1,None
34a9b0d0,2,Damaged Package
61bdfa9c,4,Late Delivery
c0678391,2,None
2b4bbbc0,2,Late Delivery
9b10cf2d,3,None
840ea631,5,Late Delivery
83b0b2ef,4,Damaged Package
6c670133,1,Wrong Address
14c93777,4,None
da402420,1,None
0c53c039,1,Damaged Package
035f5955,5,Late Delivery
e0cb1f53,2,Late Delivery
4c609854,1,Late Delivery
0a5719c3,5,Late Delivery
9486777d,2,Late Delivery
e701aacd,2,Late Delivery
91638d93,4,None
5b9348b9,4,Late Delivery
1cbf5d0e,4,Late Delivery
b81d4974,3,Damaged Package
c303dd8f,2,Damaged Package
3149a490,3,None
c2c0a473,4,Late Delivery
4c4431d0,5,Wrong Address
d805a501,4,None
7b72ad79,1,Damaged Package
c40a7ea8,5,Late Delivery
97215d57,5,None
d4809660,2,Late Delivery
d8d4c3bd,3,Damaged Package
62d6e7b5,1,None
87ed1a56,5,Late Delivery
f743bc70,3,None
b3108525,3,None
da0caa29,1,None
8ebaec47,1,None
01da1aec,4,Wrong Address
4a3ce183,4,Late Delivery
8b81eb93,5,Late Delivery
10ce288d,5,None
26a25a02,5,None
5fe8a5b6,4,None
9f787705,5,Late Delivery
5189e8a0,5,None
3c639d79,4,None
bc3e3ef8,4,Damaged Package
5cb57dcd,5,None
dd17bd31,5,Late Delivery
8b8dfcc4,3,None
db936be9,2,None
2b50d1db,4,None
1c1b82c0,2,Damaged Package
7b9e85d9,4,Damaged Package
1b464a0e,3,None
f8b87e24,2,Late Delivery
cabe0263,3,None
fdf688a9,1,None
fa5ce91e,2,None
f897269e,2,None
4eb4e8ec,2,Late Delivery
22901d42,1,None
ef1ec94e,1,Late Delivery
5e10df30,3,Wrong Address
26ed1d41,1,None
dc8680b0,4,None
aa8926a8,5,Damaged Package
6dbe8e62,2,None
c55a4093,3,Late Delivery
438115d1,3,Late Delivery
27ce7ee8,3,None
21eef5e7,3,None
fe6d65d2,2,None
dcc10a75,3,None
0586b4c9,2,Damaged Package
4d92a4f0,3,None
8c5935eb,3,None
0a1da881,5,None
3fd2c81b,4,Damaged Package
c14739d2,1,Late Delivery
dca14348,1,Late Delivery
0e5e0c64,1,None
d366c3a6,4,Late Delivery
584f3762,2,Damaged Package
bfbe2389,1,Late Delivery
d8e35d57,1,None
0deb6010,1,Damaged Package
e7956ea6,2,None
0d773301,4,None
e338f96a,4,Damaged Package
88c1f374,2,Late Delivery
15658067,5,Late Delivery
c0f6f6b2,3,Damaged Package
9c812237,2,Late Delivery
3bbefa76,3,None
46b3f01f,4,None
67e94ed6,3,None
4456901d,1,None
fca68ced,3,None
4c1c80ca,3,Damaged Package
a8644db9,4,None
fa2cb43f,5,Late Delivery
000ae65d,3,Damaged Package
8a9a7f59,4,Late Delivery
56a156ae,1,None
a4ea6d55,3,Wrong Address
412fbddd,3,None
644d481a,1,None
5fc13466,2,None
d3b731c7,5,Late Delivery
7b966bb3,1,Late Delivery
964d56a2,1,None
e2a71958,1,Wrong Address
c7de8dcb,2,None
965a48b2,1,None
01db40ce,2,None
2e58840e,5,Late Delivery
cbce0e02,2,None
4ab38058,5,None
590c4c4c,5,None
bf7fee93,5,None
865ee060,4,None
7717296f,5,None
0e1d08ad,2,None
3af95768,4,Late Delivery
d1df82eb,1,None
796d5e31,1,None
2ff911fe,3,None
337c4a62,5,None
b54aba7d,3,None
c819c2ce,5,None
26ed9ce3,5,None
a1ae13ae,2,None
292ea56e,2,Late Delivery
8782a8da,1,None
d109682f,4,None
8a77986e,1,None
6130e6be,5,Late Delivery
d7d68e41,4,None
0af27ae0,3,None
6c76e05b,5,Damaged Package
79121e6f,2,None
2a916ff0,1,Late Delivery
021c9f40,1,Late Delivery
3b9e8dbd,3,Wrong Address
574d9900,1,Late Delivery
eefd2f74,1,None
3face82e,4,None
2ea47dc4,5,None
06251924,4,None
34f150e1,4,None
5e26428d,1,None
9100d8b7,5,None
2620fbb2,1,None
0ad9590b,1,Late Delivery
b6ba7257,4,Damaged Package
ecdad716,2,None
25d2d882,2,None
83ea98f6,4,Damaged Package
2bc187dc,4,None
3f5cbb17,1,None
de13bbe2,5,None
75e6a2ed,1,None
19cd735f,1,Late Delivery
75c7d543,3,Damaged Package
b22ef3a6,1,None
1c44cdfd,5,Wrong Address
4e222aed,1,None
264621fe,4,Damaged Package
07780e24,5,None
5ca76d9b,4,None
1aa08f51,3,None
c8afe6e5,3,Damaged Package
ced1f966,5,Late Delivery
ec6025f9,2,None
70db03d3,2,None
9614ca7b,5,Damaged Package
34ec6320,5,Damaged Package
87a3aac1,4,Late Delivery
1b0418f5,3,None
818e16ae,5,None
49996e21,1,None
12fa408d,4,None
f941af29,3,None
0077a582,4,None
e4ac0b19,3,None
cc98a235,1,Damaged Package
42a48d82,3,Damaged Package
f8174f56,4,None
f60a7ea4,3,None
57f7d45d,4,None
5d102bda,5,Damaged Package
4f5de734,1,None
b4ba72cc,4,None
6bc9c98a,2,None
3653f8b5,2,None
8973f293,3,None
6cee6fbe,5,None
7ff00ff2,5,Late Delivery
4f1e7f11,2,None
0cdaffa6,3,None
1b29d487,5,None
6f80ca61,5,None
e21ca6b4,3,None
5fc5927d,4,None
2807ba7c,2,None
fdc72a4f,5,Damaged Package
ed7eaaa4,4,None
1328922d,4,None
66e77eea,4,Damaged Package
a3eaa77e,4,Late Delivery
eed18c8b,1,Wrong Address
fdcb70b7,1,None
efd20b1b,3,None
2ffc3878,2,None
4e3ebc7b,3,Late Delivery
06f28d12,1,None
19c7f8cf,3,None
4807131c,3,Late Delivery
9c764f5b,4,Late Delivery
9a790fdc,5,Wrong Address
2e7fe801,1,Wrong Address
372f86e6,1,Late Delivery
d9543415,3,None
16e1f4cb,5,None
d99ec18d,3,None
8651aa58,2,None
c264256d,1,None
bb56caf6,4,None
07106f5a,4,None
3d775f8c,4,Wrong Address
6b3414ff,1,Damaged Package
18855f91,1,Late Delivery
c0c3e562,4,None
9e5e9c0d,1,Damaged Package
38679ea0,4,None
4d782f23,2,None
27163698,2,Damaged Package
29efd22a,2,None
79337113,3,Damaged Package
c6a0bc77,3,None
ce07a203,5,Damaged Package
8ecf2287,5,None
b8de506f,5,None
0cad70b5,2,None
1079cb7f,2,None
8174dd65,2,None
2ea0ef34,1,None
729a1a18,1,None
3abfa3ab,2,Wrong Address
66d3d5c8,4,None
cacf7c15,5,None
4fc24979,3,Damaged Package
34dbe43a,5,None
dc5392fb,4,None
677a8ce7,1,None
abb4f714,2,None
16a869a8,1,Late Delivery
92afbe63,1,None
2af03d71,4,Wrong Address
b282e76b,1,Late Delivery
982566a9,1,Late Delivery
4bde6db2,5,Damaged Package
d3b99c60,5,None
116e6e0d,4,Late Delivery
ac2407a4,2,Late Delivery
6829207e,5,None
d06a652d,1,Late Delivery
ac80490b,3,Wrong Address
33c51435,5,Late Delivery
e034887b,3,None
b9c7999c,2,None
04a29a63,1,Late Delivery
e2bd0f7e,5,None
6ff9eaf0,2,Late Delivery
811cdff5,4,None
9e906aff,2,None
ab9f8b96,4,Late Delivery
dde2c10d,4,Late Delivery
eeb5424a,5,Late Delivery
4a609993,3,Damaged Package
213294fd,4,None
87b92779,1,None
1b6a5026,5,None
7d4a31c5,4,Damaged Package
1603a675,5,Damaged Package
af0b5e1b,1,None
b681f6f4,5,None
bfea3edc,5,Late Delivery
3dd5b7d0,4,None
71c3ead0,2,None
78556eb2,5,None
597c5404,4,None
6f1e00b2,1,Late Delivery
ce6712b7,1,None
2dacdb99,2,Late Delivery
fda33bf5,1,None
2e3c6048,4,None
db9f0adb,2,None
fea639b5,4,None
cc9e2da0,2,None
c1e5bed0,2,None
be88a1f7,4,Wrong Address
a0ae14a4,2,Wrong Address
431c5334,4,Late Delivery
db1fd6e5,1,None
dd6476f2,1,Late Delivery
b2de65cd,5,None
2d5b8eda,3,None
a27b517d,3,Damaged Package
24637026,1,None
cb60bc82,5,None
e6080952,3,Late Delivery
0357ccd0,4,None
45c30abf,4,None
6d0309f0,2,Late Delivery
a434745c,3,None
5c475d21,4,Late Delivery
703bba63,3,None
87f03638,2,None
b55e96a9,1,Damaged Package
0c31cf53,5,None
beeb15ce,2,Late Delivery
98ede5c3,2,None
8443f24e,2,None
dca4c5da,5,None
fedc6f07,4,None
cdaa5dcd,3,None
de50549a,1,None
e88ba2e1,1,Damaged Package
e80515e2,5,Late Delivery
8b8df5e3,1,None
0a5f85f5,5,None
d0b32888,5,Wrong Address
9cdd90c6,3,None
b37c99fb,3,None
63244a8b,5,None
c04d6355,3,Wrong Address
b5621e37,4,None
1a70c33e,2,None
be47a0ac,1,Late Delivery
e1e0739f,1,Damaged Package
944ed49e,1,Late Delivery
9caff63e,1,None
7a0a2ee1,4,Wrong Address
2c656618,4,None
68722249,2,Damaged Package
db3e1a12,5,None
b4806982,3,Late Delivery
50b4d80b,2,None
11214bad,1,None
d0f7fb6e,3,None
6c1c7825,2,None
f2760df9,1,Late Delivery
9bfc8cec,2,Late Delivery
c4059444,1,Damaged Package
9d609407,1,None
82807bdb,4,None
84bb39fd,1,Damaged Package
b4a5cb53,2,Late Delivery
06e5735a,3,None
6c2e5dda,4,None
f3b01b69,3,None
9d5ed536,5,None
beff9c5d,3,None
a0d6c451,5,Late Delivery
1ca1d492,5,Late Delivery
27ff86ef,4,None
d12d0c59,3,Damaged Package
035ec568,1,Damaged Package
ec458725,4,Late Delivery
4d6f084b,4,None
c574f5ff,1,None
aa6b366c,3,Late Delivery
6fd03438,4,None
e2370ebb,5,Late Delivery
e96794f6,1,None
af8451ee,2,Late Delivery
359ec268,4,None
5179ecbb,5,None
318b9c31,3,None
d6ccf20f,3,Late Delivery
3d5ce948,1,None
7eb971b9,5,None
7dc7c2c5,1,Late Delivery
9c829214,4,None
1d48611d,1,Damaged Package
db3a5574,2,Damaged Package
19f6c18c,1,None
1929c7c9,1,None
16e3cd04,4,None
e0dd8f6a,5,Late Delivery
83f2a867,2,Damaged Package
feed1b23,1,Late Delivery
98628fe1,4,None
5c404b56,4,None
d7f38b15,4,None
aca91d36,5,Late Delivery
efbf9f4d,1,Wrong Address
2d65cd35,3,Late Delivery
