Order_ID,Distance_km,Fuel_Charge,Total_Delivery_Cost
fb714f3c,27.83,52.63,85.77
5f3a178b,36.18,68.42,117.82
d4b5ed39,11.04,20.88,40.71
11c816e9,31.08,58.78,91.36
b3c5eab5,27.88,52.72,81.57
025d8a42,30.92,58.47,100.84
0d3865bb,36.93,69.84,92.44
1463266f,28.12,53.18,88.7
e60e3bd7,17.45,33.0,70.72
4a6140eb,16.83,31.83,80.86
dd6b1ece,35.36,66.87,82.92
b5267ce5,33.86,64.03,113.96
65af1bcc,22.26,42.1,80.95
4c6c33a7,18.97,35.87,64.12
f06352e6,31.77,60.08,80.62
8d79ff39,16.98,32.11,67.26
50bb3ea0,48.24,91.23,106.9
117a317e,30.63,57.92,105.79
212d6b52,30.41,57.51,74.89
7a6391ce,8.54,16.15,57.12
0531288b,31.26,59.12,82.93
2e08b326,16.16,30.56,49.19
530816d7,23.69,44.8,87.15
9abaa5bd,27.83,52.63,98.14
31677eea,24.94,47.16,57.38
485bfdeb,40.85,77.25,126.22
2750ab1a,6.77,12.8,39.68
2146cc16,10.03,18.97,32.81
3883bd2d,9.54,18.04,46.17
1d487965,41.21,77.93,92.67
354cea67,7.67,14.5,34.85
e3cc08a6,48.63,91.96,124.26
d7fc22a4,48.52,91.76,116.13
d9bfbf8d,49.61,93.82,112.93
40b93e70,49.03,92.72,110.58
cd8ac64d,9.15,17.3,52.76
64429997,33.56,63.47,109.86
7020c4bd,21.19,40.07,52.33
7048814d,37.13,70.22,89.99
453eef54,21.48,40.62,77.24
15935371,20.4,38.58,88.07
5151842e,45.39,85.84,123.09
e2936897,25.74,48.68,60.78
6c3cbf89,37.51,70.94,88.09
431d322a,33.2,62.78,86.69
884fbb06,33.57,63.48,79.78
68ae5cd5,18.76,35.48,52.77
ed911a4e,14.12,26.7,47.65
bc51990a,44.5,84.15,109.06
f613b510,3.18,6.01,31.68
646a0623,10.3,19.48,49.46
f2a6a420,8.37,15.83,62.96
235e81e6,47.57,89.96,139.69
e27bd03a,2.24,4.24,15.03
817a08e1,2.39,4.52,34.27
30fef937,12.88,24.36,64.44
9529dba4,15.4,29.12,42.05
34cd4f20,28.87,54.6,102.25
b40a0c33,48.14,91.04,138.55
4fb5688c,24.32,45.99,64.33
9c30964b,15.86,29.99,71.42
28a1dad2,41.22,77.95,111.21
fdca7a8c,20.52,38.81,50.17
8b6ba5db,8.8,16.64,38.53
ace92c0c,40.14,75.91,96.45
9b66c68c,2.12,4.01,49.2
fe9b7d04,11.85,22.41,68.31
4ec82501,32.49,61.44,72.82
01d0be27,6.92,13.09,52.75
cc3c3ac7,14.28,27.0,41.79
4d3610ae,20.88,39.49,81.13
0d12064e,21.03,39.77,83.59
5075e970,48.69,92.08,104.45
75f699ac,34.43,65.11,88.16
7e94393c,3.78,7.15,32.34
bcdd47d0,12.62,23.87,72.08
d132be75,31.59,59.74,84.58
97139fc9,36.24,68.53,88.77
bfe5b23b,20.27,38.33,73.12
386b42d2,43.12,81.54,97.9
47ed55ca,47.28,89.41,124.41
dd2187d3,31.47,59.51,87.85
7c3b11a3,28.99,54.82,94.08
4466936f,38.04,71.94,105.09
c4a3cc1e,39.54,74.77,91.83
1115bad9,12.34,23.34,70.84
c109126a,25.21,47.67,75.62
5688b135,23.48,44.4,84.18
9fecfd83,47.19,89.24,120.52
27c8b0f0,7.36,13.92,58.53
576af065,47.29,89.43,112.91
23d45307,29.48,55.75,91.3
8e252679,15.83,29.94,43.12
e041159a,43.73,82.7,95.81
9ce5d826,4.42,8.36,52.1
bf9f9a1e,17.31,32.74,75.48
a63e5eca,38.12,72.09,96.46
5f9e5fa4,41.73,78.92,115.96
b288a0c2,10.04,18.99,62.15
d67d9b43,47.2,89.26,105.01
f6dacc44,4.58,8.66,58.05
faa4346f,22.81,43.14,88.57
321a6a25,6.68,12.63,50.27
ed6eb232,6.69,12.65,44.38
6a1397da,45.87,86.75,132.55
8057ea51,45.39,85.84,125.41
d34bf850,31.53,59.63,93.02
3bbd3554,48.38,91.49,137.15
aec073a8,25.57,48.36,66.78
a70746c0,39.58,74.85,94.62
0aaa984e,6.67,12.61,59.81
48a752c1,20.99,39.69,52.37
85f0e3ce,26.72,50.53,62.38
57eff261,39.35,74.42,116.1
fa855d56,18.06,34.15,60.71
a2fc654d,49.06,92.78,139.43
eb64f2a9,37.27,70.48,92.51
3ab0fb50,27.58,52.16,73.65
8b7ff1d3,17.88,33.81,82.1
6552e37c,32.82,62.07,94.22
14e5d698,34.31,64.88,99.43
5b6650fb,34.6,65.43,111.35
776e8b74,30.14,57.0,82.23
ebfc7a1e,21.22,40.13,60.04
fe07300d,41.2,77.91,110.75
d72882f7,14.4,27.23,53.63
1998e05a,32.02,60.55,77.09
be7039af,24.64,46.6,61.34
aec484d8,44.86,84.84,123.86
856dcd49,30.35,57.4,68.77
e60487d8,43.07,81.45,112.55
1efb8475,47.76,90.32,113.51
bbf77ac2,8.1,15.32,31.36
feda259c,28.65,54.18,99.81
3579f330,44.43,84.02,123.64
89af711e,43.86,82.94,123.86
2bd64aac,11.4,21.56,49.0
96af6e83,25.11,47.49,83.42
82f1fe5b,12.71,24.04,37.66
b075c683,45.05,85.19,100.76
91288f74,2.16,4.08,26.98
92a141a8,12.48,23.6,51.91
d574b2f0,21.63,40.9,54.65
a3cbe9c2,12.61,23.85,56.45
423c12f4,48.73,92.15,111.74
c8adcb12,13.71,25.93,66.91
81abda86,19.39,36.67,46.69
aaa1f0e3,10.36,19.59,64.23
b8b88a99,46.48,87.9,127.2
2663c264,21.74,41.11,72.96
6883310b,14.57,27.55,67.05
535ea004,13.81,26.12,50.7
cf75521b,30.11,56.94,73.44
a53c54c5,48.93,92.53,102.89
d96f4d14,48.76,92.21,124.15
f809154a,49.12,92.89,114.57
28e2ddc7,20.56,38.88,57.39
b7d693f6,45.89,86.78,131.46
24be1d43,23.33,44.12,83.13
c62d4a31,26.51,50.13,99.74
40cb5ef9,26.96,50.98,87.44
50b20f12,5.05,9.55,55.36
c68e6304,10.5,19.86,34.59
857e6393,44.53,84.21,123.12
46ee4f97,45.03,85.16,98.61
31362206,11.7,22.13,35.91
b79362fe,16.53,31.26,75.57
04850c7b,41.83,79.1,103.5
39f3ca98,11.8,22.32,44.98
177f268c,44.28,83.74,101.09
efba1c11,41.51,78.5,107.9
a0fe4df9,40.76,77.08,95.22
144ebc65,44.8,84.72,116.23
e8dbee49,44.57,84.29,120.71
06548d7c,46.03,87.05,123.25
75c3b392,44.22,83.62,108.21
b0946b29,31.13,58.87,97.03
64df4e91,9.57,18.1,38.74
99a2c6ef,31.24,59.08,101.39
3d4aa68c,47.23,89.32,99.32
b475f94b,48.45,91.62,140.28
e52f6c48,36.97,69.91,97.25
1fe19a56,35.3,66.76,90.12
40aeb02a,47.04,88.96,123.94
25f0a807,15.98,30.22,75.38
d10fdd35,9.25,17.49,41.59
16c58fb2,15.92,30.11,42.91
ead6af2f,47.55,89.92,114.07
30ffe44a,12.19,23.05,33.25
f8bcf255,12.79,24.19,41.59
4489de38,11.26,21.29,33.37
928dd0f0,25.27,47.79,73.29
3bcf2118,40.23,76.08,88.47
270a63ce,20.33,38.45,87.81
486b051d,6.81,12.88,54.16
b70a85ff,37.53,70.97,97.75
9c1527d6,31.27,59.13,100.75
f046c07c,25.0,47.28,73.97
4359c483,48.28,91.3,127.18
17b21a92,24.58,46.48,89.34
723ebfd5,37.16,70.27,107.65
816e57f2,9.61,18.17,31.55
04c6306a,21.99,41.59,53.33
24d7333d,12.19,23.05,55.85
c951128a,18.71,35.38,53.24
91289328,25.03,47.33,96.69
dab53b3b,10.38,19.63,30.28
b816529b,40.55,76.68,116.62
d98034b1,20.05,37.92,49.62
00bb02a4,45.04,85.18,119.61
16ff76fc,34.38,65.02,91.82
dec48b79,10.48,19.82,55.13
db33c26e,32.81,62.05,102.53
454ffe9d,3.12,5.9,17.23
b2574092,40.75,77.06,107.91
b8648943,48.76,92.21,139.9
6a62a9cb,34.53,65.3,84.01
70742774,46.47,87.88,100.98
24eff20e,16.15,30.54,71.38
94e283c6,22.33,42.23,81.89
501e1d48,22.38,42.32,67.93
9006372c,7.38,13.96,57.17
f9c2e929,40.23,76.08,107.84
9737937f,25.76,48.71,77.72
a76d16fe,25.54,48.3,91.17
51b13c65,34.09,64.47,78.4
921aaab4,10.21,19.31,38.27
ed78d5a0,40.89,77.33,105.1
5c4917ad,19.56,36.99,50.41
92058012,5.82,11.01,60.84
1b7834ad,11.14,21.07,43.61
911e5cbe,14.14,26.74,74.65
0f01dc85,10.54,19.93,48.91
7c4a14bc,13.63,25.78,72.76
0d860da7,49.8,94.18,121.78
7d7e72fb,27.81,52.59,95.18
2352e61d,30.94,58.51,98.55
f6fd4ad0,9.97,18.85,66.73
bae45615,4.11,7.77,43.27
6af58bd5,16.9,31.96,51.04
ae2b5df7,38.95,73.66,105.34
39f5a895,28.82,54.5,70.33
494a98af,2.52,4.77,28.16
6efb094e,39.86,75.38,116.95
597ab58d,6.99,13.22,23.78
61dda2cd,23.14,43.76,78.59
4af64340,49.97,94.5,132.22
89c2eb46,7.83,14.81,60.8
0ed45922,41.12,77.76,118.02
bf373a0e,40.36,76.33,102.44
86180dae,23.36,44.18,84.8
7afcff7c,49.44,93.5,128.52
eac9fa8b,16.78,31.73,65.2
f6ae5ce3,17.16,32.45,45.4
e66e745e,9.31,17.61,49.2
9e50650f,19.75,37.35,82.03
06b7116d,16.23,30.69,58.16
85c74624,31.02,58.66,96.83
ed26f8e2,3.96,7.49,53.64
5951a18a,16.89,31.94,63.31
de19bdf1,2.23,4.22,17.74
79d7ba9c,2.3,4.35,16.52
f9edb1a2,41.37,78.24,120.15
b624986d,37.99,71.84,83.15
354810a5,37.72,71.33,121.29
58f7b20d,18.97,35.87,50.97
d673d3f3,35.56,67.25,108.26
09f214e5,14.31,27.06,71.77
528d4e45,16.85,31.87,54.13
f8b67b6d,29.0,54.84,86.5
4a87348e,35.58,67.29,115.39
85ba0005,14.75,27.89,76.1
95044a2f,34.61,65.45,112.65
71f888aa,48.2,91.15,112.15
2ee67524,25.7,48.6,60.98
34dc3a82,21.54,40.73,54.84
935ae608,13.16,24.89,40.57
ffad7f01,19.1,36.12,72.99
843a80b7,27.38,51.78,93.88
2b2b3f48,47.32,89.49,101.5
3f1becae,14.52,27.46,73.08
4040f9cc,13.11,24.79,64.68
43ca98c3,48.11,90.98,122.19
3711c1ed,31.08,58.78,108.38
65a3d2fe,37.29,70.52,91.13
21b415fc,41.83,79.1,97.82
92184c2a,5.93,11.21,34.6
cd1acc91,25.27,47.79,78.85
eb47d555,8.72,16.49,41.96
f63c013d,31.97,60.46,103.64
4b10a6ec,47.78,90.36,136.14
c495c220,4.7,8.89,57.56
56c5ef7c,15.16,28.67,71.4
002225ee,49.98,94.52,128.84
6f89384c,2.26,4.27,38.81
40b03ad6,8.7,16.45,33.91
da0a666a,5.88,11.12,31.65
cd9976d3,38.68,73.15,123.04
7914ae4a,38.04,71.94,92.39
79784df2,39.32,74.36,103.03
168991dc,39.19,74.11,99.52
b5232a83,42.09,79.6,117.13
1b57cc5f,39.1,73.94,97.36
ae0c6afd,25.21,47.67,84.99
15ddf740,37.78,71.45,119.88
b6c450c1,30.69,58.04,78.14
b07017d6,19.59,37.05,61.88
8ee31034,42.16,79.73,103.42
ca5b1df0,39.83,75.32,97.33
8b6f3bdc,10.33,19.54,40.35
61fadb6e,3.17,5.99,41.19
ee1699f5,17.17,32.47,64.39
bc2af4ca,21.38,40.43,70.78
e8f43449,10.37,19.61,61.63
31dc05a6,43.05,81.41,97.27
60b236a3,3.61,6.83,23.62
b9cd4779,25.21,47.67,78.19
8e98ddfc,4.66,8.81,32.96
a2b39fdc,27.76,52.5,69.45
d27ec7ed,24.26,45.88,83.51
b792efb1,39.45,74.6,104.44
4f1a49d2,35.1,66.38,84.47
439da0da,42.51,80.39,100.97
79656881,28.13,53.2,92.12
70491bee,41.48,78.44,101.54
00e8dec1,36.52,69.06,87.24
5f45a3bd,39.42,74.55,123.17
7d51f308,30.83,58.3,71.82
a7c1f9bb,36.54,69.1,84.98
9e566c53,21.28,40.24,78.93
be0041c0,6.08,11.5,38.53
4535a667,22.0,41.6,81.72
159f62ce,10.32,19.52,51.63
4764ed0a,32.21,60.91,72.52
3e67dac8,14.64,27.69,65.06
a9fe37be,47.99,90.75,132.98
4c5d2ae9,15.02,28.4,60.51
956682ae,6.71,12.69,34.99
2cdeddc5,44.27,83.72,94.34
af6744b0,21.89,41.4,87.67
4e3f9048,19.08,36.08,74.36
f0e2dd33,44.5,84.15,95.94
e365af34,33.37,63.11,106.73
ef89c467,27.54,52.08,64.2
a998fb61,17.7,33.47,71.93
5a625d89,16.04,30.33,68.09
b4f6998b,29.82,56.39,103.04
6e2c0a82,26.07,49.3,65.92
9c965a35,15.25,28.84,61.53
c14531ec,10.83,20.48,52.27
ec436d15,41.26,78.03,89.43
7ca7e251,35.01,66.21,101.74
9684c20f,49.68,93.95,114.11
21f5127f,26.76,50.61,73.91
ab77f530,49.73,94.04,113.69
32480211,24.12,45.61,57.85
deb39527,27.68,52.35,69.02
e537f4fa,12.04,22.77,41.06
878968f6,9.18,17.36,50.45
587ecc52,47.13,89.13,104.53
b1bae87c,49.1,92.85,139.68
34678cab,28.28,53.48,72.75
ccd1ce07,15.07,28.5,64.57
7125daeb,47.67,90.15,106.45
2c2e6178,40.24,76.1,117.91
ee26529e,10.63,20.1,32.96
2099c242,16.32,30.86,70.36
68f9c1d4,2.2,4.16,29.89
e7fc77d2,29.94,56.62,85.24
074a1c96,27.27,51.57,76.22
9a5e5f74,9.87,18.67,44.75
0238fc77,18.29,34.59,44.8
dd15669e,47.08,89.03,100.08
811d8e90,33.15,62.69,104.45
c3cbd04a,43.42,82.11,100.65
38eb301c,42.24,79.88,114.17
f4663120,46.19,87.35,123.48
d6657685,3.99,7.55,45.47
884bb02f,14.6,27.61,61.5
cbb895c6,21.95,41.51,76.66
35febd52,32.72,61.88,95.14
94f5133e,31.19,58.98,106.11
8a268156,13.81,26.12,62.7
e16b56df,11.25,21.27,45.39
33171520,23.0,43.5,67.77
f24de2e9,14.03,26.53,39.71
9ee2aabe,48.33,91.4,141.07
3979f88d,48.34,91.42,137.05
1569880b,7.44,14.07,25.79
ff5db81d,35.84,67.78,112.25
f9cd4335,12.95,24.49,40.03
e31e5b0c,36.44,68.91,88.47
1d4e5b49,38.82,73.41,110.64
dd2b48bc,4.31,8.15,47.36
6460807d,35.38,66.91,97.14
8f114b53,45.05,85.19,133.9
73a6ae90,12.38,23.41,52.99
af2a5fa0,7.55,14.28,34.61
95974e46,29.21,55.24,65.6
a2a63a31,26.84,50.76,95.45
4f4478d1,44.52,84.19,110.0
349ac73f,23.65,44.72,86.02
4747b5fb,21.85,41.32,82.27
c8978e0a,36.27,68.59,80.33
d2b933ae,5.72,10.82,53.68
8a27f8d3,4.74,8.96,30.53
e60ad1d0,26.24,49.62,93.27
f509c5ad,6.27,11.86,41.55
c95dd3d2,47.08,89.03,122.69
3f623caa,33.4,63.16,77.21
1f41cc5f,38.18,72.2,97.37
398e7bf2,12.99,24.57,73.41
4f9f4820,25.71,48.62,95.66
0f59c41e,8.42,15.92,65.69
c09b8e14,11.75,22.22,52.63
85121d0b,29.27,55.35,98.08
16a6dbcc,15.44,29.2,57.4
400ae105,46.02,87.03,134.69
211324ba,49.77,94.12,143.56
d5885f0c,2.19,4.14,49.25
69110be5,38.44,72.69,107.54
ed716128,7.54,14.26,63.82
865ffea9,29.58,55.94,105.29
b615b193,12.97,24.53,53.53
70c07a59,48.31,91.36,113.51
768c6fc3,44.04,83.28,100.78
c3d10197,30.58,57.83,94.91
4966280d,10.45,19.76,31.15
58e14a25,39.57,74.83,115.38
0352b51f,26.97,51.0,63.05
f3eb3ab3,31.36,59.31,79.92
58050b35,36.46,68.95,98.87
f2ee8dfb,21.98,41.57,55.47
b78f9b0b,2.37,4.48,15.93
4677ac69,19.48,36.84,66.03
35df2cce,21.85,41.32,86.79
f4009fb9,19.61,37.08,63.41
c8975f99,41.89,79.22,97.23
09d8d7a8,17.95,33.95,60.28
f27a7325,21.98,41.57,80.48
198bc289,4.96,9.38,21.03
4c3aac40,36.41,68.86,80.09
b1ad8946,12.34,23.34,51.85
b5bb4ef7,13.28,25.11,62.18
7ccbdd31,30.17,57.05,91.6
0a4fdd36,49.21,93.06,128.57
f6a30405,21.69,41.02,57.65
b22c535a,17.7,33.47,65.02
80bc30a5,3.74,7.07,32.19
07ce5ea4,39.79,75.25,89.67
50e1a49b,14.54,27.5,42.62
c6514df7,38.9,73.56,109.37
219fede1,15.55,29.41,77.7
d0993131,3.43,6.49,20.74
2c07cbcb,25.91,49.0,78.8
b128384c,45.49,86.03,105.95
ec471525,12.11,22.9,44.16
746229a3,9.39,17.76,36.74
01590ac4,10.87,20.56,52.39
404894ae,35.13,66.43,78.7
e9974b5e,19.64,37.14,76.84
ccf2acb2,14.29,27.02,61.29
611dae58,18.21,34.44,59.83
f9d3aeaa,16.84,31.85,50.56
8b5c4983,28.1,53.14,84.59
eef843c5,8.4,15.89,64.1
3616bf50,26.42,49.96,88.28
130bf252,16.96,32.07,53.24
5836b1b0,46.77,88.45,128.17
8ffbef01,22.25,42.08,72.24
3c3a50d5,6.8,12.86,24.78
3074a888,46.81,88.52,123.22
a869afdd,47.0,88.88,108.24
f9cb7728,10.42,19.71,46.1
18c2d8a7,41.19,77.89,107.03
6757c4d5,43.37,82.02,123.99
7ba77083,19.07,36.06,69.26
115a7ffb,9.66,18.27,41.87
da72b6e2,40.33,76.27,112.56
aa4f3eff,3.36,6.35,24.03
ab627c49,31.73,60.0,102.91
d2c55788,18.41,34.82,52.88
9c759845,30.61,57.89,90.23
d2963bb6,39.86,75.38,93.59
290717f5,41.78,79.01,102.03
5a98d79d,49.93,94.42,121.32
3779b2cc,32.73,61.9,86.6
d65e2b62,12.73,24.07,71.42
7078dace,15.25,28.84,47.78
7a03838d,22.93,43.36,60.57
b4d8186d,42.73,80.81,111.51
ee812101,19.61,37.08,85.04
76193305,35.04,66.26,96.39
f62909d9,4.16,7.87,56.24
7e578aa0,22.64,42.81,60.42
e2d293a0,10.02,18.95,29.36
27847c7d,47.05,88.98,111.1
d1b6ebcd,39.99,75.63,111.16
a18da14f,8.66,16.38,50.06
b86ba243,21.29,40.26,59.93
c52d1c30,5.87,11.1,47.56
aa2797b3,37.83,71.54,114.75
eb641999,11.19,21.16,58.65
28ee4aee,40.61,76.8,115.91
2a3ba552,5.55,10.5,32.8
ae4f717c,29.5,55.79,86.96
078e099f,31.19,58.98,70.69
1e4552e9,18.05,34.13,58.49
c56616aa,9.88,18.68,61.31
c5065cc2,17.54,33.17,74.77
53de3062,25.78,48.75,96.38
11b7a732,48.52,91.76,140.51
8ac048c8,23.45,44.35,93.26
85915248,11.09,20.97,37.27
f5f6faae,3.24,6.13,20.96
950ac370,2.4,4.54,49.54
57d34760,22.0,41.6,66.93
cdaf1e7a,16.22,30.67,54.96
5cc7026c,7.52,14.22,45.57
a55f4beb,10.26,19.4,47.46
b05effc9,18.8,35.55,54.47
1d3f0536,34.96,66.11,109.89
445537d9,31.26,59.12,105.49
3a572bcc,5.84,11.04,50.94
b38e0e3e,8.87,16.77,28.69
66add838,45.6,86.23,100.95
2bf279ce,5.41,10.23,34.07
83599715,11.55,21.84,54.11
71c88701,17.26,32.64,67.02
9eff67d5,13.05,24.68,38.68
1edb21c3,15.96,30.18,78.59
3ebf647f,36.93,69.84,101.02
be34a6f4,6.56,12.41,39.68
27c301c3,18.91,35.76,53.4
bd026469,31.36,59.31,107.34
5a6bd18d,4.34,8.21,36.11
71234b44,4.13,7.81,22.52
fb5e60f6,25.93,49.04,83.61
dd78d5e9,45.19,85.46,109.47
0ddc41c6,23.35,44.16,86.48
b1f0df7f,21.52,40.7,72.52
0090645a,2.49,4.71,18.94
0961c040,37.17,70.29,110.31
048ef876,9.88,18.68,40.87
3086f53e,35.53,67.19,93.52
03103042,18.73,35.42,76.45
50829327,4.16,7.87,22.13
f411a5d8,17.74,33.55,82.66
6fc54cf1,33.66,63.65,101.73
22da6ea9,38.88,73.53,91.23
46ce44ae,32.51,61.48,73.81
6d2667a9,36.13,68.33,100.11
c95eb947,13.32,25.19,50.36
04d6a2d7,48.33,91.4,102.58
1bb90cd0,12.89,24.38,58.75
082fbf7c,10.16,19.21,41.56
db4591ba,13.99,26.46,49.34
16c0932f,48.66,92.02,108.51
9aa5b017,5.12,9.68,25.3
36cc698e,39.13,74.0,89.77
408ad52d,7.05,13.33,58.77
e4e225cc,39.12,73.98,105.3
b66f2cee,15.3,28.93,57.71
4316ee56,36.88,69.74,107.92
e76d4769,4.35,8.23,31.02
b80f5621,18.06,34.15,77.04
f20e8e10,24.3,45.95,63.84
a038c9c2,2.99,5.65,47.76
87011a7e,10.68,20.2,32.44
ba026673,10.1,19.1,35.37
0bcbba9d,25.11,47.49,93.2
e7961ce4,8.39,15.87,30.23
88015c99,48.9,92.48,112.3
44b20208,44.57,84.29,96.0
ac5e8a2a,12.77,24.15,58.1
e8ee8345,13.24,25.04,48.15
3b6691ee,47.48,89.79,125.13
5d791ee5,16.38,30.98,44.41
69b956bf,22.32,42.21,68.01
7e3a91a2,35.67,67.46,92.33
d5572d82,18.51,35.0,66.47
580edeba,45.32,85.7,107.5
d07ef37e,30.27,57.24,106.63
905d333d,29.23,55.28,77.92
c0dd6f12,28.61,54.1,91.95
916327e3,7.38,13.96,38.61
b945376d,39.94,75.53,106.88
5799d855,29.46,55.71,74.78
91522ebc,4.57,8.64,25.55
c268d1ac,42.82,80.98,129.88
d5ec7260,37.01,69.99,101.63
c2e4ae01,15.87,30.01,58.44
846715cc,15.73,29.75,65.41
c181a8ec,26.23,49.6,68.54
14644fe9,2.35,4.44,47.32
4bd1efde,40.86,77.27,97.2
2eb7d987,47.22,89.3,121.0
11103019,23.44,44.33,59.42
ea2d311c,27.76,52.5,85.48
4b984589,40.87,77.29,106.61
d29d4531,15.32,28.97,50.2
dbeb6a55,25.6,48.41,70.71
dffc7f35,7.33,13.86,24.25
908d2508,35.69,67.49,78.58
e8ade24d,40.06,75.76,109.79
feb18c17,5.21,9.85,48.59
222f0182,44.36,83.89,115.77
a318a698,19.98,37.78,51.06
d42df1a8,46.27,87.5,135.13
9f4a6f8b,45.21,85.5,124.04
586a907a,39.96,75.57,95.06
05e56be7,41.85,79.14,116.0
735a3098,15.89,30.05,44.51
4efc9dba,19.63,37.12,78.3
6972ac13,13.52,25.57,54.81
59e66d21,19.02,35.97,62.34
dc70acd6,28.97,54.79,65.16
c2549b77,43.47,82.21,118.31
37cc1bd1,28.26,53.44,96.6
c27e0eb8,35.44,67.02,88.55
8630527d,8.52,16.11,26.58
94e576f6,47.1,89.07,130.08
744c2128,29.99,56.71,92.14
e14353f2,39.24,74.21,115.29
3a82c276,49.93,94.42,125.95
2272bee4,43.27,81.83,110.27
69fb787f,26.21,49.57,68.34
e72c2a5c,43.67,82.58,95.73
eec66f69,33.63,63.6,92.46
bfc47991,37.04,70.05,114.79
c2eefcb1,32.59,61.63,74.0
699cab75,15.81,29.9,79.46
2b682304,18.05,34.13,82.01
f2ce94aa,28.8,54.46,90.09
275d9854,43.96,83.13,129.7
a539698e,23.72,44.86,77.0
fc90bf36,27.95,52.86,79.04
aa7d7a52,19.72,37.29,70.16
c6a4f14f,2.87,5.43,50.49
70ffd718,32.89,62.2,110.5
712c60cc,29.16,55.14,98.66
d3cf6eb9,48.96,92.59,109.78
4bd0c760,26.38,49.89,83.56
ed40fdb2,27.68,52.35,80.14
f7e47f4d,15.55,29.41,58.66
effee494,6.78,12.82,39.95
f9c7ee34,35.96,68.0,80.7
7334d029,40.8,77.16,121.0
594a5c9c,43.75,82.74,131.87
0dc51c8c,21.41,40.49,58.88
bb84c791,35.77,67.64,102.52
00292fe8,14.61,27.63,59.09
c804b3dc,14.13,26.72,72.58
bab4789e,49.79,94.16,132.32
0630f8de,42.77,80.88,120.87
642f22ab,14.3,27.04,75.12
0e9ed0ff,22.8,43.12,79.66
d83be4fa,29.12,55.07,83.21
778d9e4f,2.62,4.95,17.03
5c4c5936,48.05,90.87,137.12
ed10d081,7.22,13.65,47.24
62eaeac3,41.23,77.97,115.26
0bfdc361,48.84,92.36,122.57
e5004618,35.8,67.7,93.44
58716557,48.4,91.53,121.69
bbcffcfb,2.95,5.58,17.52
d154127f,19.02,35.97,77.89
2cb12751,24.87,47.03,63.35
e66950a3,39.58,74.85,98.16
282114e0,33.42,63.2,76.68
7a57dbe1,37.33,70.6,113.4
d2048d42,8.94,16.91,33.64
23f933b6,42.55,80.47,106.43
72b5e00c,41.47,78.42,105.04
8f560c4e,38.91,73.58,96.24
8767fad7,41.26,78.03,122.44
03ec9802,12.25,23.17,64.04
2917d1e3,8.73,16.51,56.26
0b48c376,44.96,85.02,104.02
03675848,47.94,90.66,108.24
6a3683ed,22.36,42.29,62.15
7dcce189,23.46,44.37,69.82
9dfbf347,37.57,71.05,100.2
16783486,25.76,48.71,68.72
7aaa59ad,17.05,32.24,60.55
fe1ed58b,11.12,21.03,38.41
8f3c4d77,3.09,5.84,26.6
17765e49,30.21,57.13,77.56
10fe8da0,8.82,16.68,55.76
dcb1e277,43.2,81.7,110.04
bc224cdc,49.18,93.0,127.61
55bf228d,23.97,45.33,82.1
cd805df2,7.55,14.28,27.02
c98de02c,29.98,56.7,98.49
cac59e4e,29.55,55.88,77.24
37b9dd3b,8.4,15.89,46.28
47aff21d,33.05,62.5,86.04
011895d4,17.17,32.47,73.41
e6678a13,42.58,80.52,99.65
a4161600,30.22,57.15,105.7
9c344927,22.78,43.08,69.08
b8f28f79,48.24,91.23,129.7
9aba1713,25.58,48.37,84.03
86ad6bca,44.59,84.32,124.02
5fdb2905,14.69,27.78,59.82
c17b5272,23.21,43.89,69.24
c70a073f,6.03,11.4,28.58
4423f929,22.29,42.15,72.93
0cf06313,44.94,84.99,97.42
600da3ff,41.81,79.07,91.42
bda1f764,48.83,92.34,126.88
c6e8dbc0,37.99,71.84,101.06
79eaa79d,15.03,28.42,58.66
2928085d,9.72,18.38,41.13
a5ae445c,10.62,20.08,61.7
8024268e,33.75,63.82,81.87
39bb25a4,20.35,38.48,71.93
698894fd,21.87,41.36,85.78
1d0114f9,43.31,81.9,125.26
d96b7853,36.88,69.74,80.89
0d130dc4,12.05,22.79,43.95
4244f345,10.21,19.31,57.9
d0af7ca6,41.45,78.39,118.02
895b8eef,47.77,90.34,119.65
4adce2cf,10.89,20.59,38.69
391e3ceb,47.68,90.17,111.33
2e51ed58,22.63,42.8,84.84
2bcc4b18,45.47,85.99,103.68
38c4629a,38.04,71.94,119.63
83fb1506,45.45,85.95,115.98
f25bf893,32.97,62.35,83.69
fc05ddcf,9.54,18.04,43.62
28eb2a25,4.9,9.27,29.53
c5600202,32.1,60.7,86.07
effc16aa,4.8,9.08,24.31
0d9616d4,13.33,25.21,68.14
5140d690,11.9,22.5,71.05
84e66623,22.5,42.55,78.92
620f74f5,30.67,58.0,100.34
ee3a5c59,45.74,86.5,105.62
7a7d3f83,46.94,88.77,101.28
c9e1a3a1,49.15,92.95,128.03
32ae99fd,38.66,73.11,115.81
ce2215ec,46.22,87.41,130.78
b9dfa3ed,39.95,75.55,106.86
069ee96a,45.71,86.44,121.32
086439c9,7.0,13.24,37.97
d82579aa,48.16,91.08,134.31
267a5a2a,13.26,25.08,62.98
fd8d0068,29.29,55.39,72.82
a12315a2,26.81,50.7,71.88
0cbffcd6,29.09,55.01,71.08
714d3264,35.7,67.51,97.74
3523dbf4,27.9,52.76,70.85
0e5af885,35.06,66.3,82.65
8e2bd9fc,27.65,52.29,68.71
